date,Close,High,Low,Open,Volume,returns,returns_shift(next_day_returns)
2000-06-09,92.09073638916016,92.95451647893272,91.48216405318404,92.66004599378297,3085300,-0.002127518507385573,-0.0039195968395857594
2000-06-12,91.01097106933594,92.32627198858648,91.01097106933594,92.32627198858648,3678900,-0.011725015589638788,-0.002127518507385573
2000-06-13,92.71892547607422,92.81708228898557,90.85394603075831,90.97173420625194,6558700,0.018766467236538853,-0.011725015589638788
2000-06-14,92.8759765625,93.52381152901077,92.46371794744768,93.13118427658,6420500,0.0016938406654238847,0.018766467236538853
2000-06-15,93.07232666015625,93.44532269612819,92.24780910695512,93.05269528984194,5881200,0.0021141107197308884,0.0016938406654238847
2000-06-16,92.30755615234375,93.38982338499754,91.85497167323399,93.38982338499754,5567900,-0.008216948423401704,0.0021141107197308884
2000-06-19,93.48818969726562,93.92109649022287,92.09108141090363,92.22882448139002,5106900,0.012790215602429766,-0.008216948423401704
2000-06-20,93.1536636352539,93.74399103471686,92.56333623579096,93.31108427511069,6480000,-0.0035782708285932996,0.012790215602429766
2000-06-21,93.1143569946289,93.46855361886884,92.49451290220904,92.52402928756237,3115000,-0.00042195485492557694,-0.0035782708285932996
2000-06-22,91.69757843017578,92.99629949807098,91.30402659141967,92.91758913031975,7490500,-0.015215468486077244,-0.00042195485492557694
2000-06-23,90.91048431396484,92.01242957837654,90.59564280984722,91.81565363830303,4863300,-0.00858358671718118,-0.015215468486077244
2000-06-26,92.08126068115234,92.09109947383116,91.2252857180943,91.54012708381678,5201300,0.01287834264686305,-0.00858358671718118
2000-06-27,91.40234375,92.38622258476856,91.31379465487083,91.92379953242734,4159500,-0.007373019506142664,0.01287834264686305
2000-06-28,91.6581802368164,92.55351024986389,91.50075957518169,91.69753540222509,5347700,0.002799014514509146,-0.007373019506142664
2000-06-29,90.79238891601562,91.77626829308558,90.36932078387554,91.1465854917608,6345700,-0.009445870718400085,0.002799014514509146
2000-06-30,91.4811019897461,91.67787785980363,90.60544936799008,90.63496574849871,7420200,0.00758558158842515,-0.009445870718400085
2000-07-03,92.74044036865234,92.83882827483593,91.42204242579223,91.57946307568596,1436600,0.013766104162665327,0.00758558158842515
2000-07-05,91.06784057617188,92.3468832808934,90.91041993559077,92.16978506023965,2748200,-0.018035279817862904,0.013766104162665327
2000-07-06,91.77629852294922,92.22888318547662,90.81209641582561,91.26468107835302,5963200,0.007779452573982715,-0.018035279817862904
2000-07-07,93.25205993652344,93.68496673513148,92.09108261298368,92.36656875755243,3034800,0.016079984019024218,0.007779452573982715
2000-07-10,93.09464263916016,93.76368044295036,92.89786681451598,93.11432022162458,2816100,-0.0016880838607794546,0.016079984019024218
2000-07-11,93.29141235351562,93.9014173699592,92.66172975589646,92.85850556765246,5431600,0.00211365239478023,-0.0016880838607794546
2000-07-12,93.90144348144531,94.53112625416246,93.62595726838155,93.99983141468236,5883000,0.006538984806211845,0.00211365239478023
2000-07-13,94.31466674804688,94.68854087035292,93.94079262574083,94.44257105304632,5356000,0.00440060611723414,0.006538984806211845
2000-07-14,95.23953247070312,95.23953247070312,94.24581420835385,94.7279151475134,5341900,0.009806170710722428,0.00440060611723414
2000-07-17,95.08208465576172,95.70192854372871,94.88530881831188,95.07224586388922,4208300,-0.0016531771088842406,0.009806170710722428
2000-07-18,94.30484771728516,94.84598142875629,94.03920025892661,94.84598142875629,4262100,-0.008174378394105397,-0.0016531771088842406
2000-07-19,93.54721069335938,94.39334659151133,93.35043490309147,94.11786048513628,8506800,-0.008033913868320863,-0.008174378394105397
2000-07-20,94.84596252441406,94.84596252441406,93.70466256042734,93.8227280739432,4538900,0.013883383816882588,-0.008033913868320863
2000-07-21,92.99627685546875,94.29499760715325,92.99627685546875,94.29499760715325,5656900,-0.019501996919153886,0.013883383816882588
2000-07-24,92.46497344970703,93.73417770327292,92.2878751817676,93.27175444809775,5628500,-0.0057131685668174725,-0.019501996919153886
2000-07-25,92.7601318359375,93.09465076703867,92.42561290483633,93.0356180144914,4757100,0.0031921102144802926,-0.0057131685668174725
2000-07-26,91.85489654541016,92.66167691352537,91.70731477075493,92.5436114938012,12062500,-0.009758883181930078,0.0031921102144802926
2000-07-27,91.54011535644531,92.32721866991432,91.10720853403737,91.89431184750637,7652600,-0.003426939671193563,-0.009758883181930078
2000-07-28,89.47402954101562,91.87469626720959,89.10999401286327,91.75663069051151,6229500,-0.022570277603263023,-0.003426939671193563
2000-07-31,90.04460144042969,90.75299428392958,89.45427407084645,90.00524628245748,5265500,0.006376955439930221,-0.022570277603263023
2000-08-01,90.59557342529297,91.12686805658812,90.12331153080838,90.4381527937981,3946600,0.0061188786007098095,0.006376955439930221
2000-08-02,91.0481948852539,91.55981214633378,90.43818968935098,90.59561038506786,7439800,0.004996065953864592,0.0061188786007098095
2000-08-03,91.67789459228516,91.81563772646545,89.80852348555258,89.96594421033006,4607100,0.006916114128620032,0.004996065953864592
2000-08-04,92.16983032226562,92.3862838093589,91.55982504045728,92.13047514279411,3686600,0.00536591434792677,0.006916114128620032
2000-08-07,93.27177429199219,93.46855018712297,92.16982927925979,92.38628276390365,4159800,0.011955582058398972,0.00536591434792677
2000-08-08,93.62596130371094,93.70467165369304,92.87821297888097,92.87821297888097,3658700,0.003797365434584199,0.011955582058398972
2000-08-09,92.83885955810547,93.96048206654379,92.79950438237078,93.91128809687544,5383800,-0.00840687491637293,0.003797365434584199
2000-08-10,92.38627624511719,93.10450821166602,92.11079001137242,92.89789353635744,4193400,-0.004874934000078102,-0.00840687491637293
2000-08-11,92.81918334960938,93.1930575246449,91.65820564818327,92.32724364561525,5089400,0.00468583778984244,-0.004874934000078102
2000-08-14,93.99983978271484,94.17693807830715,92.60273100637556,93.05531553955589,2966700,0.012719961440066152,0.00468583778984244
2000-08-15,93.92113494873047,94.33436432939742,93.54726074717466,94.03920048606388,5564600,-0.0008372868950234924,0.012719961440066152
2000-08-16,93.58659362792969,94.4130521923479,93.09465400625217,94.01950049500589,5191600,-0.0035619386518636054,-0.0008372868950234924
2000-08-17,94.57048797607422,94.72790868015424,93.40951028348405,93.62596375159409,5652200,0.010513197563917887,-0.0035619386518636054
2000-08-18,94.25562286376953,94.68852969111879,93.96045911784958,94.68852969111879,4626400,-0.003329422519045777,0.010513197563917887
2000-08-21,94.7672348022461,94.90497787608658,94.07851943304372,94.47207107258794,2380600,0.005427919554635174,-0.003329422519045777
2000-08-22,94.6098403930664,95.2788783658959,94.5114524558856,94.80661626742803,3075300,-0.0016608526091125286,0.005427919554635174
2000-08-23,94.98373413085938,95.2592204117444,93.99985455626998,94.33437361163038,5483200,0.003951954006471192,-0.0016608526091125286
2000-08-24,95.27886962890625,95.39693514269672,94.7672524024809,95.18048170074754,4529000,0.0031072214705758494,0.003951954006471192
2000-08-25,95.23953247070312,95.47566354294453,95.04275657716862,95.18049970264278,2822200,-0.00041286340146917677,0.0031072214705758494
2000-08-28,95.56417083740234,96.28240253421387,95.23949075528206,95.23949075528206,5518700,0.003408651410579777,-0.00041286340146917677
2000-08-29,95.58387756347656,95.63307153031315,95.02306634153955,95.35758531602829,3561900,0.00020621458755454292,0.003408651410579777
2000-08-30,94.66889190673828,95.39696278608756,94.66889190673828,95.27889723808497,3964800,-0.00957259404056554,0.00020621458755454292
2000-08-31,95.9282455444336,96.40050767634466,95.02307645827074,95.12146440241887,4863100,0.013302718689640392,-0.00957259404056554
2000-09-01,96.02661895751953,96.71533446233781,95.71177758388832,96.49888101796634,3191200,0.0010254895471883962,0.013302718689640392
2000-09-05,95.25916290283203,95.83965150139298,94.9639992086485,95.6330369154645,3470800,-0.007992117842105961,0.0010254895471883962
2000-09-06,94.17694854736328,95.68228422723652,94.15727095677671,95.20018325786535,4322200,-0.01136073761820322,-0.007992117842105961
2000-09-07,94.98373413085938,95.13131606704778,94.34421240737628,94.6098598925154,4265500,0.008566699133284672,-0.01136073761820322
2000-09-08,94.33436584472656,94.76727282190303,94.02936320171587,94.62952969280143,3518200,-0.006836626208421959,0.008566699133284672
2000-09-11,94.19660186767578,95.20015872901931,93.62595188769613,94.29498979525847,3937500,-0.0014603795320735635,-0.006836626208421959
2000-09-12,93.50788879394531,94.60983361138238,93.468533621894,94.29499223497179,4769100,-0.007311442876654417,-0.0014603795320735635
2000-09-13,93.75385284423828,94.03917782403501,92.9765882441024,93.19304167705164,7691600,0.002630409620678842,-0.007311442876654417
2000-09-14,94.2260971069336,94.4130341274026,93.29141200458852,94.3736789651986,3397100,0.0050370651271249844,0.002630409620678842
2000-09-15,92.16464233398438,93.58498784940537,92.16464233398438,93.54553380731033,4085700,-0.021877747633012423,0.0050370651271249844
2000-09-18,91.31641387939453,92.77621397165532,91.03037196942452,92.40140043445324,5109300,-0.009203404180922803,-0.021877747633012423
2000-09-19,92.14491271972656,92.36190994514232,91.34596838978673,91.61228316643334,6588200,0.00907283592439656,-0.009203404180922803
2000-09-20,91.46430969238281,92.18434577644881,90.36946030428247,91.96734860042892,6508100,-0.0073862246678111365,0.00907283592439656
2000-09-21,90.07357788085938,91.8884638127558,90.03412383886163,91.1980180777952,5972300,-0.0152051856751646,-0.0073862246678111365
2000-09-22,91.71092987060547,91.73065689359335,89.90590726721541,90.03413291663657,7791300,0.018177938839198937,-0.0152051856751646
2000-09-25,91.05989837646484,92.20406521048456,90.72453913201079,92.12515715296595,9726300,-0.007098733979244987,0.018177938839198937
2000-09-26,89.89606475830078,91.5334080488294,89.89606475830078,91.13886749689479,5302400,-0.012780967680772859,-0.007098733979244987
2000-09-27,90.36945343017578,90.88235580720799,89.7184619516349,90.62590461869188,7186200,0.005265955446968507,-0.012780967680772859
2000-09-28,91.53337097167969,92.37176930493322,90.20179714827702,90.38920383453369,7036400,0.012879546100200923,0.005265955446968507
2000-09-29,90.66539001464844,92.14491661410419,90.66539001464844,91.82928427288697,9333600,-0.009482672251847957,0.012879546100200923
2000-10-02,90.8034896850586,91.47420848785937,90.35963165379337,91.07966801562362,5517800,0.001523179576990108,-0.009482672251847957
2000-10-03,89.9552230834961,92.0068334345232,89.81713392525388,91.23747955288803,9347200,-0.009341784159448197,0.001523179576990108
2000-10-04,90.7048568725586,91.05994330659645,89.48178137753932,90.19195424561502,6148900,0.008333410372032501,-0.009341784159448197
2000-10-05,91.0204849243164,91.43475241096804,90.46812827544755,90.52730934496923,4566900,0.0034797260327665835,0.008333410372032501
2000-10-06,89.04776000976562,91.30650358998675,88.21922524671508,90.82319164487393,10014900,-0.021673416881827223,0.0034797260327665835
2000-10-09,88.37706756591797,89.20560257434845,87.98252708571297,89.20560257434845,4508000,-0.007531828355638592,-0.021673416881827223
2000-10-10,86.91728210449219,89.16616321205281,86.91728210449219,88.43626320345857,6104700,-0.0165176951626842,-0.007531828355638592
2000-10-11,86.18736267089844,87.50907319938327,85.29964664430415,86.87780846936066,10346000,-0.008397863070732425,-0.0165176951626842
2000-10-12,84.03710174560547,86.8580654896481,83.82010453452527,86.660795297757,12336900,-0.02494867993006833,-0.008397863070732425
2000-10-13,86.83837890625,86.89755999137465,83.87932465001704,83.9187787067668,11778800,0.03333381449927275,-0.02494867993006833
2000-10-16,87.23289489746094,87.26248543168666,86.28599780223747,86.73971932703205,5659000,0.004543106356658999,0.03333381449927275
2000-10-17,85.06291198730469,87.46960847674141,84.84591476284727,87.39070039512053,7831700,-0.024875741114713468,0.004543106356658999
2000-10-18,84.74728393554688,85.93090521956289,82.1630441321119,83.72147882273299,10897300,-0.003710524885450872,-0.024875741114713468
2000-10-19,87.94304656982422,88.0318181511531,86.12816090710017,86.3846121420503,8767300,0.037709322185567995,-0.003710524885450872
2000-10-20,88.31787872314453,89.12668663640093,87.35125463169175,87.35125463169175,7373500,0.004262214784914287,0.037709322185567995
2000-10-23,88.71243286132812,89.02806526643847,87.70635457003888,88.33761938025958,5290000,0.004467432233290269,0.004262214784914287
2000-10-24,88.12059020996094,89.60011657345927,87.74577686454136,88.98857900987996,5750700,-0.006671473572281927,0.004467432233290269
2000-10-25,86.04924011230469,88.10084968857238,85.93087802136617,87.58794729450545,9137600,-0.023505858196375407,-0.006671473572281927
2000-10-26,86.28595733642578,86.89749475696286,84.60916118334022,86.56213552634574,9345800,0.0027509507790208776,-0.023505858196375407
2000-10-27,87.92333221435547,87.92333221435547,86.24653543665292,87.03561627321882,9762900,0.018976145464152605,0.0027509507790208776
2000-10-30,88.71243286132812,89.06751931707727,87.21317893705395,87.39072216492853,10154100,0.008974871937847517,0.018976145464152605
2000-10-31,90.24126434326172,90.70484937158538,88.4165147636898,89.01818894938648,7752400,0.017233565044072252,0.008974871937847517
2000-11-01,89.93549346923828,90.4286690201773,89.14641258773587,89.79740431497537,6753600,-0.00338837089937416,0.017233565044072252
2000-11-02,90.08342742919922,90.8429176199414,89.9650653215511,90.36946918934888,11395100,0.0016448896231557875,-0.00338837089937416
2000-11-03,90.13277435302734,90.74431210854142,89.87632303619885,90.56676888919863,5187100,0.0005477913666962486,0.0016448896231557875
2000-11-06,90.7640380859375,91.08953398431133,90.29058950648466,90.36949760306014,4042500,0.00700370911071313,0.0005477913666962486
2000-11-07,90.74431610107422,90.90213230298913,89.9946891419784,90.35963910890662,5231300,-0.00021728853496583156,0.00700370911071313
2000-11-08,88.73217010498047,90.94159719518896,88.73217010498047,90.94159719518896,6123300,-0.022173796470652207,-0.00021728853496583156
2000-11-09,88.39678955078125,89.1464164204375,86.64108451395475,88.37706252789556,10635300,-0.003779695163574015,-0.022173796470652207
2000-11-10,86.24656677246094,88.04172632788041,86.18738568821634,87.74582090665743,8569500,-0.024324670491399192,-0.003779695163574015
2000-11-13,85.57582092285156,86.4734004184693,83.96806863949232,85.61527496661498,17285300,-0.0077770730442981995,-0.024324670491399192
2000-11-14,87.82469940185547,88.14033174471928,86.48326194468427,86.77916726611909,7668900,0.026279367872279247,-0.0077770730442981995
2000-11-15,88.10088348388672,88.44610638155085,86.95671616591416,87.78525112030808,8837700,0.0031447199240333124,0.026279367872279247
2000-11-16,86.71997833251953,88.29813990362999,86.68052429324176,87.47946858861643,6684100,-0.015674135113750043,0.0031447199240333124
2000-11-17,86.25640106201172,87.74579117754789,85.69418095217355,86.68053202206507,6551100,-0.005345680192980096,-0.015674135113750043
2000-11-20,85.0234375,86.08869634570766,84.78671331206496,85.6941560324826,5458500,-0.01429416885971524,-0.005345680192980096
